company_id,flight_number,scheduled_departure_date_local,transfer_bags,origin_bags,transfer_to_origin_ratio
UA,2417,2025-08-08,59,52,1.1346153846153846
UA,2417,2025-08-09,71,54,1.3148148148148149
UA,2417,2025-08-10,57,77,0.7402597402597403
UA,2417,2025-08-11,49,77,0.6363636363636364
UA,2417,2025-08-12,42,29,1.4482758620689655
UA,2417,2025-08-13,66,32,2.0625
UA,2417,2025-08-14,55,48,1.1458333333333333
UA,2417,2025-08-15,47,48,0.9791666666666666
UA,2418,2025-08-01,10,70,0.14285714285714285
UA,2418,2025-08-02,30,59,0.5084745762711864
UA,2418,2025-08-03,60,39,1.5384615384615385
UA,2418,2025-08-04,9,67,0.13432835820895522
UA,2418,2025-08-05,29,46,0.6304347826086957
UA,2418,2025-08-06,48,34,1.411764705882353
UA,2418,2025-08-07,37,44,0.8409090909090909
UA,2418,2025-08-08,61,61,1.0
UA,2418,2025-08-09,40,32,1.25
UA,2418,2025-08-10,34,36,0.9444444444444444
UA,2418,2025-08-11,28,56,0.5
UA,2418,2025-08-12,33,24,1.375
UA,2418,2025-08-13,60,44,1.3636363636363635
UA,2418,2025-08-14,50,33,1.5151515151515151
UA,2418,2025-08-15,48,46,1.0434782608695652
UA,2424,2025-08-01,79,27,2.925925925925926
UA,2424,2025-08-02,98,22,4.454545454545454
UA,2424,2025-08-03,72,34,2.1176470588235294
UA,2424,2025-08-04,53,28,1.8928571428571428
UA,2424,2025-08-05,83,20,4.15
UA,2424,2025-08-06,49,27,1.8148148148148149
UA,2424,2025-08-07,58,30,1.9333333333333333
UA,2424,2025-08-08,55,3,18.333333333333332
UA,2424,2025-08-09,73,14,5.214285714285714
UA,2424,2025-08-10,35,39,0.8974358974358975
UA,2424,2025-08-11,81,29,2.793103448275862
UA,2424,2025-08-12,74,35,2.1142857142857143
UA,2424,2025-08-13,101,25,4.04
UA,2424,2025-08-14,124,26,4.769230769230769
UA,2424,2025-08-15,81,20,4.05
UA,2426,2025-08-01,60,47,1.2765957446808511
UA,2426,2025-08-02,107,70,1.5285714285714285
UA,2426,2025-08-03,73,91,0.8021978021978022
UA,2426,2025-08-04,31,57,0.543859649122807
UA,2426,2025-08-05,69,44,1.5681818181818181
UA,2426,2025-08-06,77,61,1.2622950819672132
UA,2426,2025-08-07,45,48,0.9375
UA,2426,2025-08-08,78,54,1.4444444444444444
UA,2426,2025-08-09,104,34,3.0588235294117645
UA,2426,2025-08-10,50,91,0.5494505494505495
UA,2426,2025-08-11,57,59,0.9661016949152542
UA,2426,2025-08-12,59,31,1.903225806451613
UA,2426,2025-08-13,90,30,3.0
UA,2426,2025-08-14,52,31,1.6774193548387097
UA,2426,2025-08-15,71,26,2.730769230769231
UA,2427,2025-08-01,76,3,25.333333333333332
UA,2427,2025-08-03,90,8,11.25
UA,2427,2025-08-04,59,31,1.903225806451613
UA,2427,2025-08-05,50,10,5.0
UA,2427,2025-08-07,36,12,3.0
UA,2427,2025-08-08,61,1,61.0
UA,2427,2025-08-10,45,7,6.428571428571429
UA,2427,2025-08-11,56,14,4.0
UA,2427,2025-08-12,29,9,3.2222222222222223
UA,2427,2025-08-14,60,12,5.0
UA,2427,2025-08-15,35,5,7.0
UA,2430,2025-08-01,45,56,0.8035714285714286
UA,2430,2025-08-02,51,33,1.5454545454545454
UA,2430,2025-08-03,54,36,1.5
UA,2430,2025-08-04,34,71,0.4788732394366197
UA,2430,2025-08-05,46,18,2.5555555555555554
UA,2430,2025-08-06,37,18,2.0555555555555554
UA,2430,2025-08-07,24,42,0.5714285714285714
UA,2430,2025-08-08,36,52,0.6923076923076923
UA,2430,2025-08-09,62,40,1.55
UA,2430,2025-08-11,48,22,2.1818181818181817
UA,2430,2025-08-12,23,13,1.7692307692307692
UA,2430,2025-08-13,20,15,1.3333333333333333
UA,2430,2025-08-14,43,52,0.8269230769230769
UA,2430,2025-08-15,26,29,0.896551724137931
UA,2440,2025-08-01,40,51,0.7843137254901961
UA,2440,2025-08-02,79,34,2.323529411764706
UA,2440,2025-08-03,80,54,1.4814814814814814
UA,2440,2025-08-04,47,90,0.5222222222222223
UA,2440,2025-08-05,40,61,0.6557377049180327
UA,2440,2025-08-06,56,52,1.0769230769230769
UA,2440,2025-08-07,49,67,0.7313432835820896
UA,2440,2025-08-08,64,68,0.9411764705882353
UA,2440,2025-08-09,75,33,2.272727272727273
UA,2440,2025-08-10,54,54,1.0
UA,2440,2025-08-11,83,56,1.4821428571428572
UA,2440,2025-08-12,33,45,0.7333333333333333
UA,2440,2025-08-13,29,39,0.7435897435897436
UA,2440,2025-08-14,50,77,0.6493506493506493
UA,2440,2025-08-15,51,53,0.9622641509433962
UA,2445,2025-08-03,25,94,0.26595744680851063
UA,2445,2025-08-10,2,1,2.0
UA,2455,2025-08-01,19,91,0.2087912087912088
UA,2455,2025-08-02,23,100,0.23
UA,2455,2025-08-03,32,49,0.6530612244897959
UA,2455,2025-08-04,21,86,0.2441860465116279
UA,2455,2025-08-07,16,26,0.6153846153846154
UA,2455,2025-08-08,10,69,0.14492753623188406
UA,2455,2025-08-09,53,85,0.6235294117647059
UA,2455,2025-08-10,14,22,0.6363636363636364
UA,2455,2025-08-11,26,31,0.8387096774193549
UA,2455,2025-08-14,18,30,0.6
UA,2455,2025-08-15,34,22,1.5454545454545454
UA,2465,2025-08-01,65,75,0.8666666666666667
UA,2465,2025-08-02,72,89,0.8089887640449438
UA,2465,2025-08-03,54,62,0.8709677419354839
UA,2465,2025-08-04,37,64,0.578125
UA,2465,2025-08-05,69,48,1.4375
UA,2465,2025-08-06,62,54,1.1481481481481481
UA,2465,2025-08-07,46,55,0.8363636363636363
UA,2465,2025-08-08,69,58,1.1896551724137931
UA,2465,2025-08-09,49,97,0.5051546391752577
UA,2465,2025-08-10,69,60,1.15
UA,2465,2025-08-11,77,56,1.375
UA,2465,2025-08-12,69,37,1.864864864864865
UA,2465,2025-08-13,131,69,1.8985507246376812
UA,2465,2025-08-14,43,21,2.0476190476190474
UA,2465,2025-08-15,73,65,1.123076923076923
UA,2481,2025-08-01,71,19,3.736842105263158
UA,2481,2025-08-02,82,9,9.11111111111111
UA,2481,2025-08-03,54,12,4.5
UA,2481,2025-08-04,51,20,2.55
UA,2481,2025-08-05,60,21,2.857142857142857
UA,2481,2025-08-06,56,10,5.6
UA,2481,2025-08-07,77,13,5.923076923076923
UA,2481,2025-08-08,57,25,2.28
UA,2481,2025-08-09,60,9,6.666666666666667
UA,2481,2025-08-10,50,21,2.380952380952381
UA,2481,2025-08-11,77,22,3.5
UA,2481,2025-08-12,77,10,7.7
UA,2481,2025-08-13,76,30,2.533333333333333
UA,2481,2025-08-14,98,27,3.6296296296296298
UA,2481,2025-08-15,106,10,10.6
UA,2483,2025-08-01,77,71,1.0845070422535212
UA,2483,2025-08-02,81,64,1.265625
UA,2483,2025-08-03,33,109,0.30275229357798167
UA,2483,2025-08-04,25,111,0.22522522522522523
UA,2483,2025-08-05,52,81,0.6419753086419753
UA,2483,2025-08-06,72,80,0.9
UA,2483,2025-08-07,39,87,0.4482758620689655
UA,2483,2025-08-08,47,67,0.7014925373134329
UA,2483,2025-08-09,94,73,1.2876712328767124
UA,2483,2025-08-10,27,131,0.20610687022900764
UA,2483,2025-08-11,51,62,0.8225806451612904
UA,2483,2025-08-12,63,59,1.0677966101694916
UA,2483,2025-08-13,51,70,0.7285714285714285
UA,2483,2025-08-14,71,67,1.0597014925373134
UA,2483,2025-08-15,81,60,1.35
UA,2487,2025-08-01,80,28,2.857142857142857
UA,2487,2025-08-02,69,26,2.6538461538461537
UA,2487,2025-08-03,13,39,0.3333333333333333
UA,2487,2025-08-04,16,48,0.3333333333333333
UA,2487,2025-08-07,52,39,1.3333333333333333
UA,2487,2025-08-08,50,11,4.545454545454546
UA,2487,2025-08-09,58,7,8.285714285714286
UA,2487,2025-08-10,37,29,1.2758620689655173
UA,2487,2025-08-11,35,25,1.4
UA,2487,2025-08-14,51,19,2.6842105263157894
UA,2487,2025-08-15,37,12,3.0833333333333335
UA,2488,2025-08-01,11,65,0.16923076923076924
UA,2488,2025-08-02,19,96,0.19791666666666666
UA,2488,2025-08-03,4,89,0.0449438202247191
UA,2488,2025-08-04,3,81,0.037037037037037035
UA,2488,2025-08-05,15,53,0.2830188679245283
UA,2488,2025-08-06,6,39,0.15384615384615385
UA,2488,2025-08-07,4,70,0.05714285714285714
UA,2488,2025-08-08,7,64,0.109375
UA,2488,2025-08-09,13,107,0.12149532710280374
UA,2488,2025-08-10,7,65,0.1076923076923077
UA,2488,2025-08-11,14,40,0.35
UA,2488,2025-08-12,2,27,0.07407407407407407
UA,2488,2025-08-13,15,27,0.5555555555555556
UA,2488,2025-08-14,14,120,0.11666666666666667
UA,2488,2025-08-15,8,59,0.13559322033898305
UA,2494,2025-08-01,80,17,4.705882352941177
UA,2494,2025-08-02,136,24,5.666666666666667
UA,2494,2025-08-03,84,33,2.5454545454545454
UA,2494,2025-08-04,106,37,2.864864864864865
UA,2494,2025-08-05,85,12,7.083333333333333
UA,2494,2025-08-06,124,26,4.769230769230769
UA,2494,2025-08-07,100,26,3.8461538461538463
UA,2494,2025-08-08,107,23,4.6521739130434785
UA,2494,2025-08-09,171,11,15.545454545454545
UA,2494,2025-08-10,87,27,3.2222222222222223
UA,2494,2025-08-11,120,43,2.7906976744186047
UA,2494,2025-08-12,84,20,4.2
UA,2494,2025-08-13,79,11,7.181818181818182
UA,2494,2025-08-14,56,64,0.875
UA,2494,2025-08-15,92,10,9.2
UA,2497,2025-08-01,35,22,1.5909090909090908
UA,2497,2025-08-02,39,3,13.0
UA,2497,2025-08-03,55,39,1.4102564102564104
UA,2497,2025-08-04,44,20,2.2
UA,2497,2025-08-05,35,9,3.888888888888889
UA,2497,2025-08-06,27,2,13.5
UA,2497,2025-08-07,32,19,1.6842105263157894
UA,2497,2025-08-08,19,4,4.75
UA,2497,2025-08-09,72,6,12.0
UA,2497,2025-08-10,33,9,3.6666666666666665
UA,2497,2025-08-11,64,4,16.0
UA,2497,2025-08-12,75,16,4.6875
UA,2497,2025-08-13,39,25,1.56
UA,2497,2025-08-14,41,21,1.9523809523809523
UA,2497,2025-08-15,74,15,4.933333333333334
UA,2609,2025-08-01,25,68,0.36764705882352944
UA,2609,2025-08-02,22,57,0.38596491228070173
UA,2609,2025-08-03,36,75,0.48
UA,2609,2025-08-04,13,68,0.19117647058823528
UA,2609,2025-08-05,9,70,0.12857142857142856
UA,2609,2025-08-06,12,68,0.17647058823529413
UA,2609,2025-08-07,26,49,0.5306122448979592
UA,2609,2025-08-08,22,70,0.3142857142857143
UA,2609,2025-08-09,23,66,0.3484848484848485
UA,2609,2025-08-10,17,88,0.19318181818181818
UA,2609,2025-08-11,23,49,0.46938775510204084
UA,2609,2025-08-12,22,85,0.25882352941176473
UA,2609,2025-08-13,41,58,0.7068965517241379
UA,2609,2025-08-14,26,67,0.3880597014925373
UA,2609,2025-08-15,25,71,0.352112676056338
UA,2616,2025-08-01,55,48,1.1458333333333333
UA,2616,2025-08-02,89,61,1.459016393442623
UA,2616,2025-08-03,51,66,0.7727272727272727
UA,2616,2025-08-04,75,55,1.3636363636363635
UA,2616,2025-08-05,62,54,1.1481481481481481
UA,2616,2025-08-06,59,40,1.475
UA,2616,2025-08-07,80,40,2.0
UA,2616,2025-08-08,73,33,2.212121212121212
UA,2616,2025-08-09,84,35,2.4
UA,2616,2025-08-10,67,47,1.425531914893617
UA,2616,2025-08-11,55,47,1.1702127659574468
UA,2616,2025-08-12,69,41,1.6829268292682926
UA,2616,2025-08-13,91,22,4.136363636363637
UA,2616,2025-08-14,96,50,1.92
UA,2616,2025-08-15,77,28,2.75
UA,2618,2025-08-01,90,7,12.857142857142858
UA,2618,2025-08-02,94,12,7.833333333333333
UA,2618,2025-08-03,86,8,10.75
UA,2618,2025-08-04,58,12,4.833333333333333
UA,2618,2025-08-05,88,11,8.0
UA,2618,2025-08-06,106,12,8.833333333333334
UA,2618,2025-08-07,13,1,13.0
UA,2618,2025-08-08,94,9,10.444444444444445
UA,2618,2025-08-09,119,10,11.9
UA,2618,2025-08-10,83,13,6.384615384615385
UA,2618,2025-08-11,71,25,2.84
UA,2618,2025-08-12,115,17,6.764705882352941
UA,2618,2025-08-13,95,23,4.130434782608695
UA,2618,2025-08-14,94,23,4.086956521739131
UA,2618,2025-08-15,65,10,6.5
UA,2620,2025-08-01,33,102,0.3235294117647059
UA,2620,2025-08-02,53,29,1.8275862068965518
UA,2620,2025-08-03,47,55,0.8545454545454545
UA,2620,2025-08-04,34,73,0.4657534246575342
UA,2620,2025-08-05,21,55,0.38181818181818183
UA,2620,2025-08-06,36,47,0.7659574468085106
UA,2620,2025-08-07,39,55,0.7090909090909091
UA,2620,2025-08-08,23,43,0.5348837209302325
UA,2620,2025-08-09,54,44,1.2272727272727273
UA,2620,2025-08-10,20,44,0.45454545454545453
UA,2620,2025-08-11,39,66,0.5909090909090909
UA,2620,2025-08-12,41,26,1.5769230769230769
UA,2620,2025-08-13,33,29,1.1379310344827587
UA,2620,2025-08-14,29,35,0.8285714285714286
UA,2620,2025-08-15,41,39,1.0512820512820513
UA,2627,2025-08-01,48,7,6.857142857142857
UA,2627,2025-08-02,39,2,19.5
UA,2627,2025-08-03,52,24,2.1666666666666665
UA,2627,2025-08-06,76,14,5.428571428571429
UA,2627,2025-08-07,86,25,3.44
UA,2627,2025-08-08,39,7,5.571428571428571
UA,2627,2025-08-09,22,5,4.4
UA,2627,2025-08-10,46,25,1.84
UA,2627,2025-08-13,100,55,1.8181818181818181
UA,2627,2025-08-14,56,14,4.0
UA,2627,2025-08-15,54,6,9.0
UA,2628,2025-08-01,42,30,1.4
UA,2628,2025-08-02,94,11,8.545454545454545
UA,2628,2025-08-03,59,27,2.185185185185185
UA,2628,2025-08-04,57,38,1.5
UA,2628,2025-08-05,33,27,1.2222222222222223
UA,2628,2025-08-06,36,7,5.142857142857143
UA,2628,2025-08-07,48,29,1.6551724137931034
UA,2628,2025-08-08,34,14,2.4285714285714284
UA,2628,2025-08-09,21,2,10.5
UA,2628,2025-08-10,22,22,1.0
UA,2628,2025-08-11,40,21,1.9047619047619047
UA,2628,2025-08-12,38,18,2.111111111111111
UA,2628,2025-08-13,32,4,8.0
UA,2628,2025-08-14,25,19,1.3157894736842106
UA,2628,2025-08-15,43,13,3.3076923076923075
UA,2629,2025-08-01,57,35,1.6285714285714286
UA,2629,2025-08-02,63,24,2.625
UA,2629,2025-08-03,65,38,1.7105263157894737
UA,2629,2025-08-04,51,50,1.02
UA,2629,2025-08-05,53,12,4.416666666666667
UA,2629,2025-08-06,44,17,2.588235294117647
UA,2629,2025-08-07,58,28,2.0714285714285716
UA,2629,2025-08-08,52,30,1.7333333333333334
UA,2629,2025-08-09,42,20,2.1
UA,2629,2025-08-10,71,35,2.0285714285714285
UA,2629,2025-08-11,68,63,1.0793650793650793
UA,2629,2025-08-12,41,30,1.3666666666666667
UA,2629,2025-08-13,42,26,1.6153846153846154
UA,2629,2025-08-14,75,28,2.6785714285714284
UA,2629,2025-08-15,79,34,2.323529411764706
UA,2635,2025-08-01,18,64,0.28125
UA,2635,2025-08-02,57,37,1.5405405405405406
UA,2635,2025-08-03,38,37,1.027027027027027
UA,2635,2025-08-04,34,37,0.918918918918919
UA,2635,2025-08-05,29,39,0.7435897435897436
UA,2635,2025-08-06,25,42,0.5952380952380952
UA,2635,2025-08-07,39,61,0.639344262295082
UA,2635,2025-08-08,31,31,1.0
UA,2635,2025-08-09,65,37,1.7567567567567568
UA,2635,2025-08-10,29,50,0.58
UA,2635,2025-08-11,49,25,1.96
UA,2635,2025-08-12,30,35,0.8571428571428571
UA,2635,2025-08-13,25,46,0.5434782608695652
UA,2635,2025-08-14,24,71,0.3380281690140845
UA,2635,2025-08-15,33,44,0.75
UA,2640,2025-08-01,16,26,0.6153846153846154
UA,2640,2025-08-03,27,31,0.8709677419354839
UA,2640,2025-08-04,3,80,0.0375
UA,2640,2025-08-05,10,17,0.5882352941176471
UA,2640,2025-08-06,1,21,0.047619047619047616
UA,2640,2025-08-07,9,27,0.3333333333333333
UA,2640,2025-08-08,17,17,1.0
UA,2640,2025-08-10,21,73,0.2876712328767123
UA,2640,2025-08-11,17,67,0.2537313432835821
UA,2640,2025-08-12,23,12,1.9166666666666667
UA,2640,2025-08-13,21,25,0.84
UA,2640,2025-08-14,13,16,0.8125
UA,2640,2025-08-15,1,0,
UA,2644,2025-08-14,16,1,16.0
UA,2649,2025-08-01,33,121,0.2727272727272727
UA,2649,2025-08-02,61,98,0.6224489795918368
UA,2649,2025-08-03,35,97,0.36082474226804123
UA,2649,2025-08-04,28,97,0.28865979381443296
UA,2649,2025-08-05,51,76,0.6710526315789473
UA,2649,2025-08-06,22,63,0.3492063492063492
UA,2649,2025-08-07,31,74,0.4189189189189189
UA,2649,2025-08-08,35,73,0.4794520547945205
UA,2649,2025-08-09,73,92,0.7934782608695652
UA,2649,2025-08-10,27,63,0.42857142857142855
UA,2649,2025-08-11,34,89,0.38202247191011235
UA,2649,2025-08-12,32,57,0.5614035087719298
UA,2649,2025-08-13,44,95,0.4631578947368421
UA,2649,2025-08-14,39,107,0.3644859813084112
UA,2649,2025-08-15,58,120,0.48333333333333334
UA,2652,2025-08-01,66,47,1.4042553191489362
UA,2652,2025-08-02,70,57,1.2280701754385965
UA,2652,2025-08-03,62,64,0.96875
UA,2652,2025-08-04,66,59,1.11864406779661
UA,2652,2025-08-05,49,48,1.0208333333333333
UA,2652,2025-08-06,53,35,1.5142857142857142
UA,2652,2025-08-07,49,37,1.3243243243243243
UA,2652,2025-08-08,34,45,0.7555555555555555
UA,2652,2025-08-09,38,27,1.4074074074074074
UA,2652,2025-08-10,51,51,1.0
UA,2652,2025-08-11,52,23,2.260869565217391
UA,2652,2025-08-12,40,29,1.3793103448275863
UA,2652,2025-08-13,62,24,2.5833333333333335
UA,2652,2025-08-14,60,35,1.7142857142857142
UA,2652,2025-08-15,14,26,0.5384615384615384
UA,2653,2025-08-01,65,43,1.5116279069767442
UA,2653,2025-08-02,52,78,0.6666666666666666
UA,2653,2025-08-03,39,48,0.8125
UA,2653,2025-08-04,18,62,0.2903225806451613
UA,2653,2025-08-05,49,55,0.8909090909090909
UA,2653,2025-08-06,29,66,0.4393939393939394
UA,2653,2025-08-07,32,35,0.9142857142857143
UA,2653,2025-08-08,55,29,1.896551724137931
UA,2653,2025-08-09,41,56,0.7321428571428571
UA,2653,2025-08-10,48,56,0.8571428571428571
UA,2653,2025-08-11,53,59,0.8983050847457628
UA,2653,2025-08-12,38,88,0.4318181818181818
UA,2653,2025-08-13,66,79,0.8354430379746836
UA,2653,2025-08-14,52,24,2.1666666666666665
UA,2653,2025-08-15,44,71,0.6197183098591549
UA,2657,2025-08-01,64,107,0.5981308411214953
UA,2657,2025-08-02,50,123,0.4065040650406504
UA,2657,2025-08-03,28,86,0.32558139534883723
UA,2657,2025-08-04,20,87,0.22988505747126436
UA,2657,2025-08-05,36,105,0.34285714285714286
UA,2657,2025-08-06,50,81,0.6172839506172839
UA,2657,2025-08-07,60,77,0.7792207792207793
UA,2657,2025-08-08,78,70,1.1142857142857143
UA,2657,2025-08-09,57,190,0.3
UA,2657,2025-08-10,22,149,0.1476510067114094
UA,2657,2025-08-11,31,65,0.47692307692307695
UA,2657,2025-08-12,81,52,1.5576923076923077
UA,2657,2025-08-13,81,93,0.8709677419354839
UA,2657,2025-08-14,52,70,0.7428571428571429
UA,2657,2025-08-15,40,88,0.45454545454545453
UA,2658,2025-08-01,75,39,1.9230769230769231
UA,2658,2025-08-02,95,29,3.2758620689655173
UA,2658,2025-08-03,55,59,0.9322033898305084
UA,2658,2025-08-04,62,59,1.0508474576271187
UA,2658,2025-08-05,101,42,2.4047619047619047
UA,2658,2025-08-06,75,43,1.744186046511628
UA,2658,2025-08-07,53,32,1.65625
UA,2658,2025-08-08,67,34,1.9705882352941178
UA,2658,2025-08-09,109,31,3.5161290322580645
UA,2658,2025-08-10,37,62,0.5967741935483871
UA,2658,2025-08-11,69,53,1.3018867924528301
UA,2658,2025-08-12,87,34,2.5588235294117645
UA,2658,2025-08-13,78,48,1.625
UA,2658,2025-08-14,76,43,1.7674418604651163
UA,2658,2025-08-15,68,28,2.4285714285714284
UA,2661,2025-08-01,0,73,0.0
UA,2661,2025-08-03,4,63,0.06349206349206349
UA,2661,2025-08-04,9,87,0.10344827586206896
UA,2661,2025-08-05,6,44,0.13636363636363635
UA,2661,2025-08-06,6,44,0.13636363636363635
UA,2661,2025-08-07,5,86,0.05813953488372093
UA,2661,2025-08-08,6,61,0.09836065573770492
UA,2661,2025-08-10,3,68,0.04411764705882353
UA,2661,2025-08-11,9,65,0.13846153846153847
UA,2661,2025-08-12,3,47,0.06382978723404255
UA,2661,2025-08-13,10,57,0.17543859649122806
UA,2661,2025-08-14,13,62,0.20967741935483872
UA,2661,2025-08-15,17,87,0.19540229885057472
UA,2665,2025-08-01,117,25,4.68
UA,2665,2025-08-02,125,29,4.310344827586207
UA,2665,2025-08-03,27,65,0.4153846153846154
UA,2665,2025-08-04,39,62,0.6290322580645161
UA,2665,2025-08-05,77,30,2.566666666666667
UA,2665,2025-08-06,78,44,1.7727272727272727
UA,2665,2025-08-07,78,33,2.3636363636363638
UA,2665,2025-08-08,81,28,2.892857142857143
UA,2665,2025-08-09,111,35,3.1714285714285713
UA,2665,2025-08-10,34,60,0.5666666666666667
UA,2665,2025-08-11,75,76,0.9868421052631579
UA,2665,2025-08-12,60,23,2.608695652173913
UA,2665,2025-08-13,29,28,1.0357142857142858
UA,2665,2025-08-14,44,37,1.1891891891891893
UA,2665,2025-08-15,44,16,2.75
UA,2666,2025-08-01,36,99,0.36363636363636365
UA,2666,2025-08-02,49,110,0.44545454545454544
UA,2666,2025-08-03,30,102,0.29411764705882354
UA,2666,2025-08-04,21,73,0.2876712328767123
UA,2666,2025-08-05,8,99,0.08080808080808081
UA,2666,2025-08-06,10,83,0.12048192771084337
UA,2666,2025-08-07,55,90,0.6111111111111112
UA,2666,2025-08-08,35,84,0.4166666666666667
UA,2666,2025-08-09,22,66,0.3333333333333333
UA,2666,2025-08-10,22,101,0.21782178217821782
UA,2666,2025-08-11,38,90,0.4222222222222222
UA,2666,2025-08-12,17,29,0.5862068965517241
UA,2666,2025-08-13,130,49,2.6530612244897958
UA,2666,2025-08-14,27,72,0.375
UA,2666,2025-08-15,32,65,0.49230769230769234
UA,2672,2025-08-01,13,52,0.25
UA,2672,2025-08-02,24,68,0.35294117647058826
UA,2672,2025-08-03,33,94,0.35106382978723405
UA,2672,2025-08-04,18,51,0.35294117647058826
UA,2672,2025-08-05,23,57,0.40350877192982454
UA,2672,2025-08-06,24,45,0.5333333333333333
UA,2672,2025-08-07,34,72,0.4722222222222222
UA,2672,2025-08-08,33,56,0.5892857142857143
UA,2672,2025-08-09,3,114,0.02631578947368421
UA,2672,2025-08-10,25,100,0.25
UA,2672,2025-08-11,25,50,0.5
UA,2672,2025-08-12,30,71,0.4225352112676056
UA,2672,2025-08-13,23,45,0.5111111111111111
UA,2672,2025-08-14,14,73,0.1917808219178082
UA,2672,2025-08-15,13,41,0.3170731707317073
UA,2677,2025-08-01,44,62,0.7096774193548387
UA,2677,2025-08-02,105,80,1.3125
UA,2677,2025-08-03,67,104,0.6442307692307693
UA,2677,2025-08-04,33,65,0.5076923076923077
UA,2677,2025-08-05,89,62,1.435483870967742
UA,2677,2025-08-06,38,38,1.0
UA,2677,2025-08-07,6,13,0.46153846153846156
UA,2677,2025-08-08,53,63,0.8412698412698413
UA,2677,2025-08-09,107,35,3.057142857142857
UA,2677,2025-08-10,80,93,0.8602150537634409
UA,2677,2025-08-11,32,55,0.5818181818181818
UA,2677,2025-08-12,67,85,0.788235294117647
UA,2677,2025-08-13,61,41,1.4878048780487805
UA,2677,2025-08-14,46,102,0.45098039215686275
UA,2677,2025-08-15,80,48,1.6666666666666667
UA,2683,2025-08-01,33,111,0.2972972972972973
UA,2683,2025-08-02,38,92,0.41304347826086957
UA,2683,2025-08-03,22,82,0.2682926829268293
UA,2683,2025-08-04,21,115,0.1826086956521739
UA,2683,2025-08-05,38,87,0.4367816091954023
UA,2683,2025-08-06,30,87,0.3448275862068966
UA,2683,2025-08-07,42,79,0.5316455696202531
UA,2683,2025-08-08,54,66,0.8181818181818182
UA,2683,2025-08-09,41,90,0.45555555555555555
UA,2683,2025-08-10,43,90,0.4777777777777778
UA,2683,2025-08-11,27,67,0.40298507462686567
UA,2683,2025-08-12,45,66,0.6818181818181818
UA,2683,2025-08-13,35,61,0.5737704918032787
UA,2683,2025-08-14,45,99,0.45454545454545453
UA,2683,2025-08-15,33,66,0.5
UA,2684,2025-08-01,61,58,1.0517241379310345
UA,2684,2025-08-02,59,62,0.9516129032258065
UA,2684,2025-08-03,87,69,1.2608695652173914
UA,2684,2025-08-04,85,36,2.361111111111111
UA,2684,2025-08-05,62,50,1.24
UA,2684,2025-08-06,73,37,1.972972972972973
UA,2684,2025-08-07,81,36,2.25
UA,2684,2025-08-08,90,27,3.3333333333333335
UA,2684,2025-08-09,89,38,2.3421052631578947
UA,2684,2025-08-10,87,30,2.9
UA,2684,2025-08-11,86,31,2.774193548387097
UA,2684,2025-08-12,89,19,4.684210526315789
UA,2684,2025-08-13,97,30,3.2333333333333334
UA,2684,2025-08-14,100,27,3.7037037037037037
UA,2684,2025-08-15,81,26,3.1153846153846154
UA,2691,2025-08-01,55,103,0.5339805825242718
UA,2691,2025-08-03,16,72,0.2222222222222222
UA,2691,2025-08-04,9,84,0.10714285714285714
UA,2691,2025-08-05,17,65,0.26153846153846155
UA,2691,2025-08-06,13,48,0.2708333333333333
UA,2691,2025-08-07,16,72,0.2222222222222222
UA,2691,2025-08-08,22,52,0.4230769230769231
UA,2691,2025-08-10,34,77,0.44155844155844154
UA,2691,2025-08-11,36,78,0.46153846153846156
UA,2691,2025-08-12,15,91,0.16483516483516483
UA,2691,2025-08-13,32,65,0.49230769230769234
UA,2691,2025-08-14,33,93,0.3548387096774194
UA,2691,2025-08-15,29,58,0.5
UA,2862,2025-08-01,53,59,0.8983050847457628
UA,2862,2025-08-02,75,70,1.0714285714285714
UA,2862,2025-08-03,38,79,0.4810126582278481
UA,2862,2025-08-04,25,78,0.32051282051282054
UA,2862,2025-08-05,49,49,1.0
UA,2862,2025-08-06,53,61,0.8688524590163934
UA,2862,2025-08-07,43,57,0.7543859649122807
UA,2862,2025-08-08,44,51,0.8627450980392157
UA,2862,2025-08-09,54,78,0.6923076923076923
UA,2862,2025-08-10,55,56,0.9821428571428571
UA,2862,2025-08-11,63,87,0.7241379310344828
UA,2862,2025-08-12,42,47,0.8936170212765957
UA,2862,2025-08-13,87,44,1.9772727272727273
UA,2862,2025-08-14,75,61,1.2295081967213115
UA,2862,2025-08-15,48,52,0.9230769230769231
UA,2865,2025-08-01,26,28,0.9285714285714286
UA,2865,2025-08-03,4,60,0.06666666666666667
UA,2865,2025-08-04,9,35,0.2571428571428571
UA,2865,2025-08-05,6,33,0.18181818181818182
UA,2865,2025-08-06,11,17,0.6470588235294118
UA,2865,2025-08-07,15,38,0.39473684210526316
UA,2865,2025-08-08,13,18,0.7222222222222222
UA,2865,2025-08-10,7,30,0.23333333333333334
UA,2865,2025-08-11,20,24,0.8333333333333334
UA,2865,2025-08-12,8,19,0.42105263157894735
UA,2865,2025-08-13,36,32,1.125
UA,2865,2025-08-14,13,62,0.20967741935483872
UA,2865,2025-08-15,18,14,1.2857142857142858
UA,3018,2025-08-06,2,84,0.023809523809523808
UA,3024,2025-08-06,15,41,0.36585365853658536
UA,3025,2025-08-06,47,67,0.7014925373134329
UA,3048,2025-08-09,13,87,0.14942528735632185
